product_id,product_name,category,rating,review_text,sentiment,date
P002,Smart Watch S3,Wearables,3,Okay product. Does the job but nothing special.,neutral,2023-08-15
P002,Smart Watch S3,Wearables,4,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-10-05
P004,USB-C Hub 7-in-1,Accessories,5,Fantastic! The features are exactly what I needed.,positive,2023-10-19
P001,Laptop Pro X1,Electronics,5,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-08-15
P004,USB-C Hub 7-in-1,Accessories,5,Superb value for money. Very happy with this purchase.,positive,2023-01-01
P005,Mechanical Keyboard,Peripherals,5,Fantastic! The features are exactly what I needed.,positive,2023-09-10
P003,Wireless Earbuds,Audio,3,"Acceptable product. Not amazing, not terrible.",neutral,2023-09-21
P005,Mechanical Keyboard,Peripherals,5,Fantastic! The features are exactly what I needed.,positive,2023-05-16
P004,USB-C Hub 7-in-1,Accessories,4,Fantastic! The features are exactly what I needed.,positive,2023-11-17
P008,Laptop Stand Aluminum,Accessories,2,Arrived damaged. Support was completely unhelpful.,negative,2023-09-07
P001,Laptop Pro X1,Electronics,3,It works as described. Basic quality.,neutral,2023-08-29
P008,Laptop Stand Aluminum,Accessories,2,Disappointed. The build quality is very poor.,negative,2023-08-10
P005,Mechanical Keyboard,Peripherals,1,Charging issues from day one. Horrible experience.,negative,2023-06-25
P003,Wireless Earbuds,Audio,3,Okay product. Does the job but nothing special.,neutral,2023-04-29
P004,USB-C Hub 7-in-1,Accessories,3,Works fine. Delivery took longer than expected.,neutral,2023-06-13
P008,Laptop Stand Aluminum,Accessories,2,Battery drains in 2 hours. Very frustrating.,negative,2023-11-09
P004,USB-C Hub 7-in-1,Accessories,4,Excellent build quality. Worth every rupee!,positive,2023-06-15
P003,Wireless Earbuds,Audio,3,"Acceptable product. Not amazing, not terrible.",neutral,2023-03-29
P003,Wireless Earbuds,Audio,5,Excellent build quality. Worth every rupee!,positive,2023-06-16
P008,Laptop Stand Aluminum,Accessories,5,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-05-18
P004,USB-C Hub 7-in-1,Accessories,5,Superb value for money. Very happy with this purchase.,positive,2023-06-05
P006,Monitor 27inch 4K,Electronics,2,Fake product. Nothing like the pictures shown.,negative,2023-07-01
P006,Monitor 27inch 4K,Electronics,4,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-10-16
P007,Gaming Mouse RGB,Peripherals,5,Amazing product! Works perfectly. Highly recommend.,positive,2023-07-26
P001,Laptop Pro X1,Electronics,5,Outstanding quality. Delivery was super fast.,positive,2023-11-27
P003,Wireless Earbuds,Audio,5,Fantastic! The features are exactly what I needed.,positive,2023-01-10
P004,USB-C Hub 7-in-1,Accessories,3,Works fine. Delivery took longer than expected.,neutral,2023-05-31
P006,Monitor 27inch 4K,Electronics,1,Broke immediately. Waste of money. Requesting refund.,negative,2023-07-15
P006,Monitor 27inch 4K,Electronics,4,Love this product. Best purchase I have made this year.,positive,2023-04-21
P008,Laptop Stand Aluminum,Accessories,5,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-02-08
P004,USB-C Hub 7-in-1,Accessories,2,Charging issues from day one. Horrible experience.,negative,2023-10-31
P008,Laptop Stand Aluminum,Accessories,5,Amazing product! Works perfectly. Highly recommend.,positive,2023-12-04
P007,Gaming Mouse RGB,Peripherals,5,Superb value for money. Very happy with this purchase.,positive,2023-05-08
P005,Mechanical Keyboard,Peripherals,5,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-01-31
P002,Smart Watch S3,Wearables,1,Fake product. Nothing like the pictures shown.,negative,2023-05-22
P006,Monitor 27inch 4K,Electronics,4,Fantastic! The features are exactly what I needed.,positive,2023-02-26
P008,Laptop Stand Aluminum,Accessories,2,Disappointed. The build quality is very poor.,negative,2023-06-16
P007,Gaming Mouse RGB,Peripherals,5,Excellent build quality. Worth every rupee!,positive,2023-10-29
P005,Mechanical Keyboard,Peripherals,4,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-08-13
P004,USB-C Hub 7-in-1,Accessories,3,It works as described. Basic quality.,neutral,2023-12-05
P005,Mechanical Keyboard,Peripherals,4,Fantastic! The features are exactly what I needed.,positive,2023-12-20
P001,Laptop Pro X1,Electronics,2,Disappointed. The build quality is very poor.,negative,2023-12-25
P006,Monitor 27inch 4K,Electronics,5,Outstanding quality. Delivery was super fast.,positive,2023-08-17
P004,USB-C Hub 7-in-1,Accessories,3,"Acceptable product. Not amazing, not terrible.",neutral,2023-04-27
P008,Laptop Stand Aluminum,Accessories,4,Love this product. Best purchase I have made this year.,positive,2023-12-13
P005,Mechanical Keyboard,Peripherals,3,Okay product. Does the job but nothing special.,neutral,2023-03-13
P002,Smart Watch S3,Wearables,5,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-07-22
P008,Laptop Stand Aluminum,Accessories,5,Amazing product! Works perfectly. Highly recommend.,positive,2023-09-20
P006,Monitor 27inch 4K,Electronics,1,Broke immediately. Waste of money. Requesting refund.,negative,2023-01-17
P006,Monitor 27inch 4K,Electronics,5,Superb value for money. Very happy with this purchase.,positive,2023-05-25
P006,Monitor 27inch 4K,Electronics,5,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-10-17
P002,Smart Watch S3,Wearables,5,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-09-30
P003,Wireless Earbuds,Audio,5,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-10-21
P008,Laptop Stand Aluminum,Accessories,5,Love this product. Best purchase I have made this year.,positive,2023-02-07
P007,Gaming Mouse RGB,Peripherals,5,Superb value for money. Very happy with this purchase.,positive,2023-08-20
P003,Wireless Earbuds,Audio,5,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-04-04
P006,Monitor 27inch 4K,Electronics,4,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-01-11
P007,Gaming Mouse RGB,Peripherals,4,Amazing product! Works perfectly. Highly recommend.,positive,2023-11-16
P007,Gaming Mouse RGB,Peripherals,1,Worst purchase ever. Do not buy this product.,negative,2023-06-15
P007,Gaming Mouse RGB,Peripherals,2,Worst purchase ever. Do not buy this product.,negative,2023-10-27
P006,Monitor 27inch 4K,Electronics,4,Love this product. Best purchase I have made this year.,positive,2023-10-22
P006,Monitor 27inch 4K,Electronics,5,Excellent build quality. Worth every rupee!,positive,2023-04-07
P003,Wireless Earbuds,Audio,3,Decent quality for the price. Average experience.,neutral,2023-02-21
P001,Laptop Pro X1,Electronics,4,Amazing product! Works perfectly. Highly recommend.,positive,2023-03-07
P006,Monitor 27inch 4K,Electronics,5,Outstanding quality. Delivery was super fast.,positive,2023-06-11
P004,USB-C Hub 7-in-1,Accessories,5,Love this product. Best purchase I have made this year.,positive,2023-06-05
P003,Wireless Earbuds,Audio,4,Fantastic! The features are exactly what I needed.,positive,2023-04-30
P004,USB-C Hub 7-in-1,Accessories,5,Amazing product! Works perfectly. Highly recommend.,positive,2023-03-12
P008,Laptop Stand Aluminum,Accessories,2,Broke immediately. Waste of money. Requesting refund.,negative,2023-01-14
P008,Laptop Stand Aluminum,Accessories,5,Love this product. Best purchase I have made this year.,positive,2023-07-14
P001,Laptop Pro X1,Electronics,4,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-04-12
P004,USB-C Hub 7-in-1,Accessories,5,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-02-17
P003,Wireless Earbuds,Audio,4,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-03-25
P004,USB-C Hub 7-in-1,Accessories,2,Charging issues from day one. Horrible experience.,negative,2023-11-06
P006,Monitor 27inch 4K,Electronics,5,Outstanding quality. Delivery was super fast.,positive,2023-08-01
P004,USB-C Hub 7-in-1,Accessories,3,Okay product. Does the job but nothing special.,neutral,2023-09-17
P006,Monitor 27inch 4K,Electronics,4,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-08-22
P001,Laptop Pro X1,Electronics,1,Broke immediately. Waste of money. Requesting refund.,negative,2023-07-24
P002,Smart Watch S3,Wearables,4,Fantastic! The features are exactly what I needed.,positive,2023-02-03
P007,Gaming Mouse RGB,Peripherals,5,Fantastic! The features are exactly what I needed.,positive,2023-04-28
P002,Smart Watch S3,Wearables,5,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-08-30
P001,Laptop Pro X1,Electronics,5,Fantastic! The features are exactly what I needed.,positive,2023-11-28
P006,Monitor 27inch 4K,Electronics,1,Worst purchase ever. Do not buy this product.,negative,2023-04-01
P001,Laptop Pro X1,Electronics,2,Arrived damaged. Support was completely unhelpful.,negative,2023-03-13
P008,Laptop Stand Aluminum,Accessories,5,Amazing product! Works perfectly. Highly recommend.,positive,2023-11-02
P004,USB-C Hub 7-in-1,Accessories,5,Fantastic! The features are exactly what I needed.,positive,2023-07-10
P007,Gaming Mouse RGB,Peripherals,5,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-03-30
P003,Wireless Earbuds,Audio,5,Excellent build quality. Worth every rupee!,positive,2023-12-09
P003,Wireless Earbuds,Audio,4,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-03-25
P001,Laptop Pro X1,Electronics,4,Fantastic! The features are exactly what I needed.,positive,2023-07-26
P006,Monitor 27inch 4K,Electronics,5,Fantastic! The features are exactly what I needed.,positive,2023-11-15
P006,Monitor 27inch 4K,Electronics,1,Terrible product. Stopped working after 2 days.,negative,2023-06-19
P001,Laptop Pro X1,Electronics,5,Amazing product! Works perfectly. Highly recommend.,positive,2023-03-15
P007,Gaming Mouse RGB,Peripherals,1,Broke immediately. Waste of money. Requesting refund.,negative,2023-11-03
P003,Wireless Earbuds,Audio,2,Terrible product. Stopped working after 2 days.,negative,2023-06-28
P004,USB-C Hub 7-in-1,Accessories,1,Disappointed. The build quality is very poor.,negative,2023-02-27
P008,Laptop Stand Aluminum,Accessories,4,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-10-02
P008,Laptop Stand Aluminum,Accessories,2,Terrible product. Stopped working after 2 days.,negative,2023-06-09
P008,Laptop Stand Aluminum,Accessories,4,Fantastic! The features are exactly what I needed.,positive,2023-03-07
P006,Monitor 27inch 4K,Electronics,5,Outstanding quality. Delivery was super fast.,positive,2023-11-11
P002,Smart Watch S3,Wearables,4,Love this product. Best purchase I have made this year.,positive,2023-03-06
P004,USB-C Hub 7-in-1,Accessories,4,Excellent build quality. Worth every rupee!,positive,2023-04-26
P002,Smart Watch S3,Wearables,5,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-05-25
P002,Smart Watch S3,Wearables,3,Works fine. Delivery took longer than expected.,neutral,2023-04-05
P005,Mechanical Keyboard,Peripherals,3,"Acceptable product. Not amazing, not terrible.",neutral,2023-12-09
P005,Mechanical Keyboard,Peripherals,5,Excellent build quality. Worth every rupee!,positive,2023-06-17
P007,Gaming Mouse RGB,Peripherals,4,Excellent build quality. Worth every rupee!,positive,2023-10-24
P001,Laptop Pro X1,Electronics,5,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-11-20
P001,Laptop Pro X1,Electronics,5,Excellent build quality. Worth every rupee!,positive,2023-01-08
P003,Wireless Earbuds,Audio,5,Love this product. Best purchase I have made this year.,positive,2023-03-24
P007,Gaming Mouse RGB,Peripherals,3,It works as described. Basic quality.,neutral,2023-09-04
P008,Laptop Stand Aluminum,Accessories,5,Love this product. Best purchase I have made this year.,positive,2023-11-18
P007,Gaming Mouse RGB,Peripherals,4,Love this product. Best purchase I have made this year.,positive,2023-08-21
P005,Mechanical Keyboard,Peripherals,4,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-05-24
P006,Monitor 27inch 4K,Electronics,4,Excellent build quality. Worth every rupee!,positive,2023-05-11
P006,Monitor 27inch 4K,Electronics,5,Superb value for money. Very happy with this purchase.,positive,2023-10-09
P008,Laptop Stand Aluminum,Accessories,5,Outstanding quality. Delivery was super fast.,positive,2023-09-23
P005,Mechanical Keyboard,Peripherals,1,Fake product. Nothing like the pictures shown.,negative,2023-08-07
P001,Laptop Pro X1,Electronics,5,Excellent build quality. Worth every rupee!,positive,2023-02-18
P004,USB-C Hub 7-in-1,Accessories,5,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-03-03
P005,Mechanical Keyboard,Peripherals,2,Fake product. Nothing like the pictures shown.,negative,2023-06-07
P008,Laptop Stand Aluminum,Accessories,4,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-09-16
P003,Wireless Earbuds,Audio,4,Love this product. Best purchase I have made this year.,positive,2023-03-14
P004,USB-C Hub 7-in-1,Accessories,5,Love this product. Best purchase I have made this year.,positive,2023-07-01
P003,Wireless Earbuds,Audio,4,Amazing product! Works perfectly. Highly recommend.,positive,2023-09-30
P006,Monitor 27inch 4K,Electronics,4,Excellent build quality. Worth every rupee!,positive,2023-07-11
P003,Wireless Earbuds,Audio,2,Arrived damaged. Support was completely unhelpful.,negative,2023-11-22
P004,USB-C Hub 7-in-1,Accessories,5,Excellent build quality. Worth every rupee!,positive,2023-10-04
P007,Gaming Mouse RGB,Peripherals,5,Fantastic! The features are exactly what I needed.,positive,2023-01-26
P007,Gaming Mouse RGB,Peripherals,3,It works as described. Basic quality.,neutral,2023-08-04
P008,Laptop Stand Aluminum,Accessories,4,Excellent build quality. Worth every rupee!,positive,2023-06-03
P001,Laptop Pro X1,Electronics,1,Battery drains in 2 hours. Very frustrating.,negative,2023-04-17
P002,Smart Watch S3,Wearables,1,Broke immediately. Waste of money. Requesting refund.,negative,2023-03-13
P003,Wireless Earbuds,Audio,4,Excellent build quality. Worth every rupee!,positive,2023-05-05
P007,Gaming Mouse RGB,Peripherals,5,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-07-20
P004,USB-C Hub 7-in-1,Accessories,3,Works fine. Delivery took longer than expected.,neutral,2023-02-06
P004,USB-C Hub 7-in-1,Accessories,5,Fantastic! The features are exactly what I needed.,positive,2023-03-13
P007,Gaming Mouse RGB,Peripherals,2,Arrived damaged. Support was completely unhelpful.,negative,2023-04-16
P008,Laptop Stand Aluminum,Accessories,2,Battery drains in 2 hours. Very frustrating.,negative,2023-06-17
P001,Laptop Pro X1,Electronics,5,Fantastic! The features are exactly what I needed.,positive,2023-09-26
P002,Smart Watch S3,Wearables,5,Superb value for money. Very happy with this purchase.,positive,2023-04-29
P008,Laptop Stand Aluminum,Accessories,3,Okay product. Does the job but nothing special.,neutral,2023-10-05
P008,Laptop Stand Aluminum,Accessories,2,Fake product. Nothing like the pictures shown.,negative,2023-05-20
P001,Laptop Pro X1,Electronics,4,Fantastic! The features are exactly what I needed.,positive,2023-02-27
P008,Laptop Stand Aluminum,Accessories,4,Excellent build quality. Worth every rupee!,positive,2023-12-30
P008,Laptop Stand Aluminum,Accessories,5,Love this product. Best purchase I have made this year.,positive,2023-09-25
P002,Smart Watch S3,Wearables,1,Fake product. Nothing like the pictures shown.,negative,2023-05-04
P008,Laptop Stand Aluminum,Accessories,5,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-08-04
P001,Laptop Pro X1,Electronics,5,Fantastic! The features are exactly what I needed.,positive,2023-05-22
